Booking_ID,Listing_ID,Date_Booked,Check_In_Date,Check_Out_Date,Price_Per_Night,Number_of_Nights,Total_Booking_Cost,Room_Type,Neighborhood,Guest_Count,Host_ID,Cancellation_Policy,Booking_Status
2615,1156,9/27/2023,10/11/2023,10/15/2023,201.57,4,830.06,Entire home/apt,Downtown,6,5177,Flexible,Cancelled
2616,1419,7/31/2023,2/13/2024,2/25/2024,141.42,12,1714.02,Shared room,Uptown,4,5462,Moderate,Confirmed
2617,1014,1/21/2023,7/30/2023,8/4/2023,304.1,5,1563.32,Shared room,Downtown,1,5025,Strict,Cancelled
2618,1341,4/11/2024,1/20/2024,2/2/2024,216.09,13,2851.36,Private room,Uptown,1,5252,Flexible,Confirmed
2619,1365,3/31/2024,6/15/2024,6/17/2024,305.64,2,648.49,Private room,Beachfront,4,5144,Flexible,Confirmed
2620,1458,4/5/2023,7/30/2024,7/31/2024,317.41,1,350.38,Shared room,Suburbs,2,5328,Flexible,Confirmed
2621,1141,5/12/2023,1/20/2023,1/27/2023,422.62,7,2986.33,Private room,Uptown,4,5203,Moderate,Confirmed
2622,1182,1/29/2024,10/17/2024,10/24/2024,166.91,7,1214.07,Shared room,Uptown,1,5263,Flexible,Cancelled
2623,1429,4/17/2023,2/10/2024,2/11/2024,425.05,1,436.83,Shared room,Uptown,2,5086,Flexible,Cancelled
2624,1292,7/18/2024,1/23/2023,1/26/2023,216.93,3,689.04,Entire home/apt,Midtown,7,5244,Strict,Cancelled
2625,1111,1/5/2025,3/30/2024,4/1/2024,236.97,2,518.54,Private room,Uptown,5,5190,Moderate,Cancelled
2626,1391,11/15/2024,3/21/2023,3/30/2023,57.38,9,536.81,Shared room,Beachfront,7,5206,Moderate,Cancelled
2627,1198,9/27/2023,5/13/2024,5/25/2024,476.61,12,5743.6,Private room,Suburbs,6,5130,Flexible,Confirmed
2628,1108,8/29/2024,4/12/2023,4/16/2023,381.01,4,1565.95,Private room,Downtown,4,5352,Moderate,Cancelled
2629,1418,5/25/2023,1/24/2023,2/5/2023,337.71,12,4094.45,Private room,Beachfront,7,5345,Flexible,Cancelled
2630,1207,7/23/2024,9/30/2024,10/4/2024,215.29,4,886.87,Shared room,Beachfront,3,5340,Moderate,Confirmed
2631,1335,9/24/2023,1/2/2023,1/8/2023,72.14,6,455.43,Entire home/apt,Suburbs,4,5364,Flexible,Confirmed
2632,1347,4/8/2024,12/24/2024,12/29/2024,321.58,5,1628.49,Private room,Suburbs,2,5350,Moderate,Cancelled
2633,1054,11/10/2024,7/10/2024,7/15/2024,71.62,5,381.24,Entire home/apt,Uptown,1,5426,Moderate,Confirmed
2634,1470,1/31/2024,11/19/2024,11/25/2024,477.24,6,2887.95,Private room,Uptown,6,5482,Moderate,Confirmed
2635,1459,2/25/2024,4/20/2023,4/28/2023,479.43,8,3872.88,Entire home/apt,Uptown,4,5098,Moderate,Cancelled
2636,1064,11/28/2023,7/29/2023,8/1/2023,62.14,3,199.1,Shared room,Uptown,7,5135,Moderate,Confirmed
2637,1247,11/16/2024,2/10/2024,2/22/2024,158.54,12,1936.6,Shared room,Suburbs,8,5369,Moderate,Cancelled
2638,1015,3/21/2023,1/6/2025,1/18/2025,225.78,12,2737.36,Shared room,Midtown,6,5441,Moderate,Confirmed
2639,1323,10/31/2023,1/31/2023,2/12/2023,122.93,12,1485.49,Shared room,Uptown,8,5176,Flexible,Confirmed
2640,1145,12/24/2024,10/28/2023,11/10/2023,452.19,13,5927.83,Shared room,Uptown,2,5084,Moderate,Confirmed
2641,1068,1/31/2024,1/24/2025,2/7/2025,431.93,14,6082.87,Shared room,Beachfront,1,5018,Moderate,Confirmed
2642,1049,5/28/2023,12/14/2024,12/18/2024,81.68,4,339.13,Entire home/apt,Midtown,2,5356,Moderate,Confirmed
2643,1213,10/24/2024,3/29/2024,4/9/2024,391.74,11,4345.93,Entire home/apt,Downtown,1,5037,Strict,Cancelled
2644,1366,8/12/2023,3/19/2024,3/20/2024,306.5,1,350.1,Private room,Uptown,1,5071,Strict,Cancelled
2645,1014,1/1/2024,3/22/2024,3/24/2024,62.81,2,142.14,Entire home/apt,Uptown,1,5456,Flexible,Cancelled
2646,1192,2/18/2023,11/7/2024,11/14/2024,380.87,7,2713.53,Shared room,Beachfront,2,5035,Moderate,Confirmed
2647,1025,6/28/2023,12/22/2024,12/29/2024,226.03,7,1617.34,Private room,Midtown,5,5022,Moderate,Confirmed
2648,1417,8/2/2023,12/11/2024,12/19/2024,346.96,8,2814.18,Shared room,Uptown,7,5252,Flexible,Confirmed
2649,1160,8/16/2024,1/26/2024,2/4/2024,62.69,9,586.29,Shared room,Downtown,4,5154,Moderate,Confirmed
2650,1268,2/6/2023,2/2/2023,2/8/2023,476.13,6,2886.2,Entire home/apt,Uptown,8,5054,Flexible,Cancelled
2651,1363,6/6/2024,12/15/2024,12/24/2024,306.36,9,2779.2,Private room,Suburbs,4,5048,Strict,Cancelled
2652,1467,2/5/2025,12/28/2023,12/31/2023,389.96,3,1212.35,Entire home/apt,Suburbs,7,5412,Flexible,Cancelled
2653,1275,4/10/2023,6/4/2023,6/18/2023,153.32,14,2174.07,Shared room,Downtown,3,5500,Strict,Confirmed
2654,1035,7/20/2023,8/29/2024,9/12/2024,163.94,14,2334.73,Private room,Beachfront,8,5226,Flexible,Confirmed
2655,1407,11/9/2024,6/9/2023,6/10/2023,288.24,1,320.98,Shared room,Suburbs,7,5071,Strict,Confirmed
2656,1167,3/28/2023,2/18/2025,2/25/2025,366.13,7,2578.47,Entire home/apt,Midtown,2,5034,Flexible,Cancelled
2657,1253,6/11/2023,9/17/2024,9/30/2024,295.44,13,3867.14,Private room,Downtown,2,5196,Strict,Cancelled
2658,1305,11/7/2023,11/18/2024,11/29/2024,333.44,11,3695.54,Shared room,Suburbs,2,5006,Strict,Confirmed
2659,1145,4/12/2023,9/21/2024,9/24/2024,159.53,3,524.39,Entire home/apt,Beachfront,5,5081,Strict,Confirmed
2660,1083,11/29/2024,6/13/2023,6/25/2023,398.27,12,4818.71,Private room,Midtown,5,5009,Strict,Cancelled
2661,1035,11/23/2023,12/8/2024,12/9/2024,471.47,1,483.2,Entire home/apt,Suburbs,5,5459,Moderate,Confirmed
2662,1206,11/17/2024,11/8/2024,11/13/2024,483.01,5,2456.96,Shared room,Beachfront,8,5471,Strict,Cancelled
2663,1219,1/25/2025,1/23/2025,1/29/2025,352.27,6,2163,Shared room,Suburbs,7,5192,Moderate,Cancelled
2664,1431,10/29/2023,1/25/2025,2/5/2025,209.38,11,2323.43,Private room,Uptown,1,5421,Flexible,Confirmed
2665,1468,3/25/2023,1/9/2025,1/23/2025,470.37,14,6611.78,Private room,Beachfront,7,5335,Moderate,Cancelled
2666,1369,12/23/2024,5/11/2024,5/20/2024,380.51,9,3442.44,Shared room,Downtown,3,5245,Flexible,Cancelled
2667,1277,2/29/2024,8/23/2024,8/27/2024,474.77,4,1925.98,Entire home/apt,Beachfront,1,5264,Strict,Confirmed
2668,1388,12/27/2023,12/21/2024,12/30/2024,475.72,9,4327.02,Private room,Midtown,4,5386,Flexible,Confirmed
2669,1343,11/5/2024,12/13/2023,12/17/2023,433.63,4,1753.69,Entire home/apt,Suburbs,2,5416,Strict,Cancelled
2670,1376,1/23/2024,10/28/2024,11/6/2024,112.22,9,1029.46,Private room,Downtown,6,5091,Strict,Cancelled
2671,1187,1/31/2024,4/30/2023,5/8/2023,244.37,8,1982.95,Shared room,Midtown,6,5300,Moderate,Confirmed
2672,1260,2/21/2023,2/29/2024,3/2/2024,51.17,2,139.53,Shared room,Downtown,6,5319,Strict,Cancelled
2673,1467,8/14/2024,10/3/2024,10/17/2024,220.4,14,3097.91,Private room,Midtown,1,5003,Moderate,Cancelled
2674,1310,6/17/2023,4/28/2024,5/1/2024,124.14,3,396.2,Entire home/apt,Midtown,5,5121,Flexible,Confirmed
2675,1252,9/4/2024,1/14/2025,1/19/2025,118.88,5,609.22,Entire home/apt,Suburbs,2,5391,Moderate,Cancelled
2676,1044,5/9/2024,7/7/2024,7/16/2024,391.8,9,3544.27,Entire home/apt,Beachfront,1,5137,Flexible,Confirmed
2677,1471,9/4/2023,8/26/2023,8/27/2023,486.61,1,503.54,Entire home/apt,Downtown,7,5138,Moderate,Cancelled
2678,1221,1/16/2025,9/17/2024,9/28/2024,347.83,11,3867.42,Private room,Uptown,1,5087,Moderate,Cancelled
2679,1068,1/12/2024,1/22/2024,1/29/2024,74.73,7,555.24,Shared room,Uptown,6,5094,Strict,Confirmed
2680,1066,1/13/2024,2/9/2025,2/16/2025,319.19,7,2257.19,Shared room,Beachfront,8,5371,Moderate,Cancelled
2681,1500,1/30/2024,3/17/2024,3/31/2024,177.8,14,2521.43,Entire home/apt,Suburbs,8,5358,Moderate,Confirmed
2682,1349,7/12/2023,7/24/2024,8/1/2024,318.76,8,2567.84,Private room,Downtown,2,5312,Flexible,Cancelled
2683,1309,11/21/2024,2/22/2024,3/3/2024,358.96,10,3637.64,Private room,Midtown,5,5113,Strict,Confirmed
2684,1266,9/23/2024,2/1/2023,2/10/2023,417.49,9,3798.3,Shared room,Midtown,6,5341,Flexible,Cancelled
2685,1473,3/27/2023,8/5/2023,8/12/2023,318.21,7,2248.01,Shared room,Suburbs,1,5340,Strict,Cancelled
2686,1160,9/18/2023,5/4/2023,5/6/2023,429.63,2,877.85,Shared room,Suburbs,2,5500,Moderate,Confirmed
2687,1078,8/7/2024,4/1/2024,4/4/2024,307.61,3,949.66,Entire home/apt,Uptown,6,5393,Flexible,Confirmed
2688,1336,8/8/2024,2/14/2023,2/26/2023,138.34,12,1670.36,Shared room,Uptown,4,5152,Moderate,Confirmed
2689,1010,8/2/2024,5/20/2024,6/2/2024,301.21,13,3962.21,Entire home/apt,Suburbs,2,5214,Flexible,Confirmed
2690,1115,1/14/2023,10/16/2024,10/30/2024,375.81,14,5300.22,Private room,Uptown,4,5015,Strict,Cancelled
2691,1316,11/3/2023,2/7/2024,2/21/2024,280.11,14,3961.73,Private room,Downtown,7,5466,Flexible,Confirmed
2692,1012,10/20/2023,1/24/2025,1/30/2025,361.9,6,2190.12,Shared room,Uptown,6,5158,Moderate,Confirmed
2693,1445,11/16/2023,8/24/2023,9/3/2023,59.38,10,612.58,Shared room,Beachfront,2,5422,Strict,Confirmed
2694,1186,3/29/2023,4/6/2024,4/15/2024,487.45,9,4430.03,Shared room,Downtown,7,5012,Flexible,Confirmed
2695,1265,12/16/2023,4/25/2024,4/27/2024,329.05,2,677.74,Shared room,Midtown,6,5359,Strict,Confirmed
2696,1409,3/3/2023,1/20/2023,1/24/2023,433.53,4,1779.58,Shared room,Uptown,4,5002,Flexible,Confirmed
2697,1235,3/9/2024,4/28/2023,5/12/2023,459.37,14,6449.28,Private room,Suburbs,6,5401,Strict,Confirmed
2698,1170,3/17/2023,2/10/2024,2/20/2024,112.6,10,1170.95,Shared room,Suburbs,5,5318,Strict,Confirmed
2699,1190,7/12/2024,6/22/2024,7/5/2024,63.48,13,842.43,Shared room,Uptown,6,5288,Flexible,Cancelled
2700,1230,12/23/2023,3/2/2023,3/11/2023,402.37,9,3649.32,Shared room,Suburbs,2,5340,Flexible,Cancelled
2701,1063,9/2/2023,11/30/2023,12/11/2023,168.03,11,1868.04,Shared room,Downtown,4,5338,Flexible,Confirmed
2702,1327,2/26/2024,10/28/2024,10/29/2024,210.48,1,236.84,Shared room,Uptown,4,5427,Flexible,Cancelled
2703,1052,1/15/2024,7/8/2024,7/11/2024,296.75,3,900.82,Private room,Downtown,1,5340,Strict,Confirmed
2704,1105,5/24/2023,3/4/2023,3/14/2023,76.69,10,784.55,Entire home/apt,Midtown,8,5421,Flexible,Cancelled
2705,1231,6/18/2024,6/27/2023,7/4/2023,386.5,7,2749.61,Private room,Suburbs,8,5195,Moderate,Cancelled
2706,1299,1/14/2025,2/22/2023,3/7/2023,471.06,13,6167.58,Shared room,Uptown,4,5064,Strict,Cancelled
2707,1023,6/21/2023,3/31/2023,4/1/2023,274.72,1,301.19,Private room,Midtown,7,5428,Moderate,Confirmed
2708,1081,10/21/2023,6/14/2023,6/21/2023,182.68,7,1309.6,Private room,Midtown,1,5105,Flexible,Confirmed
2709,1230,3/9/2023,3/18/2024,3/20/2024,478.68,2,998.78,Private room,Downtown,2,5498,Flexible,Cancelled
2710,1313,11/28/2024,12/5/2023,12/14/2023,321.45,9,2922.61,Private room,Uptown,1,5477,Strict,Cancelled
2711,1194,4/24/2023,9/10/2023,9/24/2023,356.76,14,5033.35,Shared room,Beachfront,4,5221,Strict,Confirmed
2712,1282,5/16/2024,11/28/2023,11/29/2023,370.04,1,403.25,Private room,Downtown,5,5201,Moderate,Confirmed
2713,1112,7/13/2023,5/13/2023,5/22/2023,325.51,9,2977.22,Private room,Uptown,5,5332,Flexible,Confirmed
2714,1424,6/7/2023,11/27/2024,12/5/2024,404.68,8,3283.31,Shared room,Suburbs,8,5415,Moderate,Confirmed
2715,1472,6/15/2024,2/13/2025,2/25/2025,478.46,12,5776.12,Private room,Uptown,4,5226,Strict,Cancelled
2716,1198,9/13/2023,12/3/2024,12/4/2024,288.42,1,337.69,Shared room,Uptown,3,5063,Flexible,Confirmed
2717,1045,2/16/2023,10/28/2024,10/30/2024,226.6,2,494.21,Private room,Suburbs,3,5316,Moderate,Confirmed
2718,1060,1/25/2024,11/13/2024,11/14/2024,257.69,1,269.57,Entire home/apt,Beachfront,7,5468,Moderate,Cancelled
2719,1030,8/7/2024,1/14/2024,1/16/2024,469.07,2,964.85,Entire home/apt,Uptown,6,5309,Strict,Confirmed
2720,1489,12/24/2023,2/7/2025,2/12/2025,74.81,5,424.01,Entire home/apt,Midtown,1,5075,Moderate,Cancelled
2721,1462,6/9/2024,8/8/2024,8/18/2024,349.15,10,3520.94,Shared room,Downtown,6,5248,Strict,Cancelled
2722,1116,5/16/2024,3/2/2023,3/14/2023,205.44,12,2515.23,Private room,Suburbs,7,5030,Strict,Confirmed
2723,1079,4/8/2024,8/26/2023,8/28/2023,135.15,2,306.66,Entire home/apt,Uptown,4,5025,Moderate,Confirmed
2724,1270,9/13/2023,6/15/2024,6/29/2024,480.78,14,6776.42,Shared room,Uptown,3,5181,Moderate,Confirmed
2725,1123,2/29/2024,12/31/2024,1/5/2025,196.28,5,1017.43,Shared room,Midtown,1,5486,Strict,Cancelled
2726,1421,5/26/2024,8/14/2024,8/18/2024,244.64,4,1018.33,Private room,Suburbs,4,5445,Flexible,Cancelled
2727,1320,6/8/2023,4/29/2024,5/10/2024,241.46,11,2699.78,Shared room,Suburbs,4,5260,Flexible,Cancelled
2728,1442,11/27/2024,2/22/2024,3/6/2024,178.52,13,2333.05,Shared room,Downtown,6,5423,Flexible,Cancelled
2729,1179,11/6/2023,1/22/2025,1/26/2025,451.79,4,1854.45,Entire home/apt,Midtown,5,5475,Flexible,Cancelled
2730,1238,4/18/2023,5/23/2023,5/31/2023,100.17,8,829.92,Shared room,Uptown,7,5289,Flexible,Confirmed
2731,1016,3/20/2024,8/10/2023,8/12/2023,381.17,2,772.72,Shared room,Beachfront,4,5343,Moderate,Cancelled
2732,1218,8/10/2023,1/11/2024,1/15/2024,293.22,4,1184.39,Private room,Midtown,6,5166,Flexible,Confirmed
2733,1337,9/28/2023,12/26/2024,1/3/2025,475.01,8,3818.18,Private room,Suburbs,6,5362,Strict,Cancelled
2734,1156,3/26/2023,9/14/2023,9/18/2023,394.03,4,1604.97,Shared room,Downtown,5,5345,Moderate,Confirmed
2735,1003,7/20/2023,4/7/2023,4/18/2023,330.78,11,3682.95,Shared room,Suburbs,4,5422,Moderate,Confirmed
2736,1369,6/28/2024,10/3/2024,10/6/2024,100.05,3,315.91,Entire home/apt,Midtown,2,5013,Moderate,Cancelled
2737,1212,10/6/2024,1/27/2025,2/2/2025,310.72,6,1880.39,Private room,Downtown,2,5120,Moderate,Cancelled
2738,1499,11/30/2023,9/10/2023,9/11/2023,206.94,1,252.18,Shared room,Uptown,7,5196,Strict,Confirmed
2739,1300,11/11/2023,12/31/2023,1/6/2024,362.87,6,2204.73,Entire home/apt,Suburbs,1,5491,Strict,Cancelled
2740,1186,4/29/2023,1/24/2025,1/29/2025,261.09,5,1346.71,Shared room,Beachfront,3,5330,Strict,Confirmed
2741,1040,1/25/2025,10/7/2024,10/11/2024,465.41,4,1875.72,Private room,Suburbs,8,5353,Flexible,Confirmed
2742,1401,8/17/2023,11/18/2023,11/29/2023,403.85,11,4457.79,Entire home/apt,Midtown,3,5175,Flexible,Confirmed
2743,1217,1/6/2024,7/22/2023,8/1/2023,208.28,10,2129.07,Entire home/apt,Uptown,3,5064,Strict,Cancelled
2744,1461,1/21/2024,11/13/2024,11/22/2024,343.1,9,3109.19,Private room,Midtown,5,5107,Flexible,Cancelled
2745,1239,6/1/2024,11/19/2023,11/29/2023,461.92,10,4657.93,Private room,Midtown,8,5443,Strict,Confirmed
2746,1210,5/31/2023,6/3/2024,6/8/2024,399.41,5,2018.96,Entire home/apt,Midtown,1,5478,Moderate,Cancelled
2747,1272,8/3/2023,2/12/2025,2/22/2025,292.59,10,2975.1,Private room,Uptown,4,5166,Flexible,Cancelled
2748,1158,3/25/2023,4/13/2023,4/19/2023,418.05,6,2534.06,Shared room,Midtown,7,5410,Strict,Confirmed
2749,1213,2/24/2024,1/31/2025,2/6/2025,376.75,6,2307.22,Entire home/apt,Midtown,5,5288,Moderate,Cancelled
2750,1285,3/9/2023,2/9/2024,2/21/2024,465.86,12,5629.07,Shared room,Beachfront,6,5233,Strict,Confirmed
2751,1031,3/11/2023,9/9/2023,9/20/2023,361.6,11,4020.41,Private room,Midtown,6,5169,Strict,Confirmed
2752,1462,2/12/2023,11/22/2023,11/23/2023,111.31,1,154.87,Private room,Downtown,7,5373,Moderate,Confirmed
2753,1197,11/30/2024,1/21/2023,1/31/2023,186.27,10,1877.73,Shared room,Uptown,1,5124,Moderate,Cancelled
2754,1019,4/28/2024,7/10/2023,7/11/2023,140.32,1,163.04,Private room,Suburbs,5,5244,Moderate,Confirmed
2755,1190,8/16/2023,4/23/2023,4/24/2023,251.72,1,285.77,Shared room,Beachfront,5,5060,Strict,Confirmed
2756,1204,10/7/2023,4/22/2024,4/29/2024,177.28,7,1288.44,Private room,Uptown,1,5435,Moderate,Cancelled
2757,1335,10/29/2023,11/2/2023,11/13/2023,71.73,11,835.67,Private room,Downtown,3,5115,Strict,Confirmed
2758,1114,6/1/2024,12/31/2023,1/3/2024,264.21,3,837.95,Entire home/apt,Suburbs,7,5141,Strict,Cancelled
2759,1303,2/7/2024,10/11/2023,10/19/2023,102.53,8,855.59,Entire home/apt,Downtown,8,5372,Moderate,Cancelled
2760,1130,2/10/2024,2/10/2025,2/22/2025,259.76,12,3163.99,Private room,Suburbs,2,5462,Strict,Cancelled
2761,1477,9/20/2024,8/20/2024,8/22/2024,64.49,2,139.68,Shared room,Suburbs,5,5246,Strict,Cancelled
2762,1276,3/27/2023,4/24/2024,4/28/2024,494.59,4,2004.55,Shared room,Suburbs,5,5003,Flexible,Confirmed
2763,1115,1/17/2023,9/8/2024,9/18/2024,85.9,10,884.87,Entire home/apt,Midtown,5,5326,Strict,Confirmed
2764,1408,11/21/2024,7/17/2023,7/21/2023,369.67,4,1498.97,Private room,Midtown,6,5262,Flexible,Confirmed
2765,1415,5/12/2023,8/9/2023,8/19/2023,145.87,10,1500.11,Entire home/apt,Suburbs,4,5170,Flexible,Confirmed
2766,1295,1/15/2023,10/6/2023,10/16/2023,94.33,10,968.18,Private room,Downtown,3,5384,Strict,Cancelled
2767,1168,2/29/2024,10/15/2024,10/16/2024,433.48,1,445.51,Shared room,Downtown,7,5051,Moderate,Confirmed
2768,1111,12/3/2024,2/24/2023,3/6/2023,164.2,10,1669.6,Shared room,Midtown,8,5139,Strict,Confirmed
2769,1396,3/28/2023,10/27/2024,11/5/2024,458.21,9,4153.59,Private room,Beachfront,8,5226,Flexible,Confirmed
2770,1358,7/8/2023,5/13/2023,5/25/2023,87.93,12,1080.77,Shared room,Suburbs,3,5315,Strict,Confirmed
2771,1278,2/9/2024,2/13/2025,2/16/2025,82.52,3,289.36,Private room,Midtown,7,5441,Moderate,Cancelled
2772,1254,12/30/2024,6/24/2024,6/28/2024,272.18,4,1116.5,Private room,Midtown,1,5485,Strict,Cancelled
2773,1257,2/5/2023,3/22/2024,3/30/2024,438.35,8,3546.51,Entire home/apt,Suburbs,6,5047,Flexible,Confirmed
2774,1068,1/9/2025,4/20/2023,5/2/2023,301.02,12,3632.92,Entire home/apt,Downtown,2,5200,Moderate,Cancelled
2775,1045,4/9/2023,11/6/2024,11/19/2024,456.52,13,5960.85,Shared room,Beachfront,8,5058,Flexible,Cancelled
2776,1489,1/15/2023,6/13/2023,6/20/2023,461.27,7,3243.91,Entire home/apt,Downtown,5,5227,Strict,Cancelled
2777,1321,8/24/2024,9/30/2023,10/2/2023,95.42,2,227.03,Shared room,Uptown,2,5442,Flexible,Cancelled
2778,1231,8/24/2023,1/27/2024,2/8/2024,441.93,12,5348.48,Entire home/apt,Midtown,1,5492,Strict,Confirmed
2779,1312,7/5/2023,3/17/2024,3/25/2024,91.4,8,748.31,Shared room,Suburbs,4,5496,Flexible,Confirmed
2780,1227,5/13/2024,5/2/2024,5/6/2024,220.46,4,905.05,Private room,Downtown,7,5434,Strict,Cancelled
2781,1154,3/3/2023,2/3/2024,2/16/2024,99.79,13,1318.93,Private room,Beachfront,6,5068,Flexible,Confirmed
2782,1042,9/20/2023,8/28/2024,9/7/2024,137.35,10,1422.38,Private room,Midtown,5,5018,Flexible,Cancelled
2783,1444,7/6/2023,8/27/2024,8/29/2024,183.93,2,410.7,Entire home/apt,Suburbs,7,5490,Strict,Cancelled
2784,1004,7/7/2023,7/14/2023,7/24/2023,427.71,10,4296.31,Shared room,Uptown,6,5070,Moderate,Confirmed
2785,1435,1/19/2024,10/26/2023,10/29/2023,150.27,3,482.05,Entire home/apt,Suburbs,1,5156,Strict,Cancelled
2786,1241,12/2/2023,7/24/2024,8/1/2024,476.86,8,3836.4,Shared room,Beachfront,5,5120,Moderate,Cancelled
2787,1415,1/14/2024,6/4/2024,6/5/2024,209.28,1,228.65,Entire home/apt,Beachfront,3,5154,Flexible,Confirmed
2788,1191,10/22/2024,4/3/2023,4/11/2023,146.96,8,1209.1,Private room,Midtown,1,5222,Strict,Confirmed
2789,1270,6/23/2023,12/15/2023,12/20/2023,202.94,5,1043.81,Entire home/apt,Beachfront,7,5117,Flexible,Cancelled
2790,1136,6/20/2023,11/5/2024,11/15/2024,292.73,10,2945.49,Shared room,Uptown,8,5021,Moderate,Cancelled
2791,1120,7/18/2024,3/29/2023,4/3/2023,119.63,5,639.88,Entire home/apt,Uptown,6,5172,Flexible,Confirmed
2792,1071,2/5/2025,7/22/2023,7/29/2023,80.05,7,608.73,Private room,Suburbs,2,5079,Strict,Confirmed
2793,1470,5/13/2024,5/2/2023,5/8/2023,108.82,6,695.5,Shared room,Uptown,6,5310,Flexible,Cancelled
2794,1407,4/12/2023,6/12/2023,6/24/2023,184.31,12,2238.38,Shared room,Uptown,8,5221,Moderate,Confirmed
2795,1189,10/16/2023,10/8/2024,10/19/2024,200.59,11,2222.11,Entire home/apt,Suburbs,5,5454,Flexible,Cancelled
2796,1343,12/30/2023,9/18/2024,9/19/2024,250.15,1,268.13,Private room,Beachfront,2,5011,Moderate,Confirmed
2797,1005,7/19/2023,2/6/2025,2/20/2025,430.39,14,6065.73,Private room,Midtown,6,5441,Flexible,Cancelled
2798,1003,12/16/2023,1/4/2025,1/16/2025,117.13,12,1419.24,Private room,Midtown,8,5179,Moderate,Confirmed
2799,1302,7/10/2024,10/17/2023,10/27/2023,301.39,10,3041.7,Private room,Midtown,4,5051,Moderate,Cancelled
2800,1189,12/6/2024,2/18/2024,2/19/2024,351,1,367.77,Entire home/apt,Beachfront,4,5157,Flexible,Cancelled
2801,1166,1/23/2024,4/23/2024,4/30/2024,144.92,7,1056.82,Entire home/apt,Suburbs,5,5443,Moderate,Cancelled
2802,1079,11/25/2023,8/31/2024,9/6/2024,63.19,6,406.5,Private room,Downtown,3,5275,Flexible,Cancelled
2803,1437,5/14/2023,10/14/2024,10/22/2024,455.52,8,3654.4,Entire home/apt,Beachfront,5,5424,Moderate,Cancelled
2804,1123,2/4/2023,8/27/2023,8/29/2023,381.06,2,800.46,Shared room,Midtown,3,5345,Flexible,Cancelled
2805,1101,2/29/2024,1/31/2023,2/4/2023,349.15,4,1434.01,Entire home/apt,Downtown,2,5261,Strict,Cancelled
2806,1297,12/29/2024,9/27/2023,10/1/2023,84.03,4,372.61,Entire home/apt,Uptown,8,5398,Moderate,Confirmed
2807,1389,2/19/2024,9/20/2024,9/27/2024,441.43,7,3133.78,Entire home/apt,Beachfront,8,5090,Flexible,Confirmed
2808,1476,7/17/2024,12/19/2024,12/24/2024,135.09,5,721.1,Shared room,Beachfront,6,5045,Moderate,Cancelled
2809,1205,11/19/2023,2/27/2024,3/1/2024,240.67,3,751.32,Shared room,Midtown,6,5156,Strict,Confirmed
2810,1347,12/22/2023,7/3/2024,7/17/2024,80.84,14,1152.08,Entire home/apt,Midtown,5,5417,Strict,Confirmed
2811,1247,1/24/2024,5/13/2024,5/24/2024,237.63,11,2626.03,Shared room,Midtown,8,5268,Strict,Cancelled
2812,1076,4/12/2023,4/16/2024,4/22/2024,282.54,6,1715.3,Shared room,Suburbs,4,5338,Moderate,Confirmed
2813,1419,7/8/2023,1/19/2023,2/2/2023,139.46,14,1982.73,Shared room,Downtown,6,5102,Flexible,Confirmed
2814,1378,9/17/2024,10/4/2024,10/10/2024,51.16,6,352.97,Private room,Beachfront,5,5291,Moderate,Cancelled
2815,1013,10/29/2024,9/17/2024,9/18/2024,85.54,1,110.46,Private room,Suburbs,6,5046,Moderate,Confirmed
2816,1201,9/17/2023,1/22/2024,2/2/2024,432.55,11,4794.54,Entire home/apt,Beachfront,6,5279,Moderate,Cancelled
2817,1107,3/10/2023,5/4/2024,5/14/2024,451.04,10,4534.46,Private room,Uptown,5,5009,Flexible,Confirmed
2818,1128,3/2/2024,9/28/2024,10/7/2024,109.08,9,1012.75,Shared room,Uptown,2,5018,Flexible,Confirmed
2819,1493,8/22/2024,6/20/2023,7/3/2023,427.98,13,5610.91,Shared room,Suburbs,4,5216,Flexible,Cancelled
2820,1463,11/20/2024,2/9/2025,2/13/2025,292,4,1190.42,Entire home/apt,Downtown,1,5333,Moderate,Cancelled
2821,1448,2/13/2025,2/7/2024,2/9/2024,104.11,2,246.79,Entire home/apt,Beachfront,1,5470,Moderate,Confirmed
2822,1431,6/30/2023,1/10/2024,1/24/2024,447.97,14,6317.53,Private room,Midtown,8,5149,Moderate,Cancelled
2823,1030,8/22/2023,1/7/2024,1/18/2024,318.58,11,3553.76,Entire home/apt,Suburbs,3,5418,Strict,Cancelled
2824,1202,12/14/2024,8/29/2024,8/30/2024,318.79,1,333.26,Shared room,Midtown,2,5481,Flexible,Cancelled
2825,1100,5/8/2024,11/26/2023,12/9/2023,385.01,13,5029.25,Shared room,Midtown,4,5113,Moderate,Cancelled
2826,1147,10/24/2023,10/24/2024,10/28/2024,332.37,4,1349.71,Private room,Midtown,7,5362,Moderate,Confirmed
2827,1055,1/25/2023,6/1/2024,6/5/2024,210.38,4,881.54,Shared room,Uptown,3,5427,Flexible,Cancelled
2828,1417,8/6/2024,3/18/2024,3/29/2024,176.9,11,1988.66,Entire home/apt,Downtown,4,5311,Strict,Confirmed
